 The system contains         2916  particles.
 Time; Kinetic energy; Potential energy; Total energy; Calculated temperature; Mean momentum squared; Pressure; 
          50    1040.2531805401175        -23265.899770110493      ;  -22225.646589570377         28.422416419914651         28.000000000000000         1.0010823356762820E-030   0.33698826971173573     
          48    811.95751650353839        -23512.783511387603      ;  -22700.825994884064         22.184786435702993         22.000000000000000         1.1165934845808602E-030   0.26312565294391099     
          50    883.21883701641798        -23432.421478970042      ;  -22549.202641953623         24.131830640074888         24.000000000000000         1.8825483063429331E-031   0.28617492117122734     
          51    963.79219479893413        -23348.532482239476      ;  -22384.740287440542         26.333303868021559         26.000000000000000         2.7792793853222213E-031   0.31223666206753570     
          51    1040.4947233999126        -23266.143484853834      ;  -22225.648761453922         28.429015997664358         28.000000000000000         4.3737155729647318E-031   0.33706837191743350     
          49    811.91646519687129        -23512.742711078343      ;  -22700.826245881472         22.183664807473924         22.000000000000000         1.1100734340159169E-031   0.26311318088602692     
          51    883.28891848328715        -23432.492580110247      ;  -22549.203661626962         24.133745447615912         24.000000000000000         1.0570820841818440E-031   0.28620118277990581     
          52    963.94988055354304        -23348.689651930457      ;  -22384.739771376913         26.337612252042707         26.000000000000000         1.3943904519512264E-031   0.31229211555239939     
          52    1040.7361634041604        -23266.384664874189      ;  -22225.648501470030         28.435612765133598         28.000000000000000         1.6955494250852676E-030   0.33714194574484574     
          50    811.87537861668693        -23512.702387855454      ;  -22700.827009238768         22.182542215480822         22.000000000000000         7.9931622475492576E-031   0.26310066196704512     
          52    883.35935123317790        -23432.560448481676      ;  -22549.201097248497         24.135669853120696         24.000000000000000         1.2255084885433628E-031   0.28622445114134515     
          53    964.10761622315636        -23348.845719498389      ;  -22384.738103275235         26.341921999871303         26.000000000000000         1.5754701367909930E-031   0.31234362565370494     
          53    1040.9775618710380        -23266.622987612645      ;  -22225.645425741608         28.442208397694088         28.000000000000000         3.6098249835237109E-030   0.33722081511104313     
          51    811.83433505357084        -23512.659675608575      ;  -22700.825340555002         22.181420798825659         22.000000000000000         1.2486310255003436E-030   0.26308812148050403     
          53    883.43020371762816        -23432.629760813779      ;  -22549.199557096152         24.137605726862876         24.000000000000000         2.1033910637842522E-030   0.28624770992927256     
          54    964.26546669937670        -23349.004845648520      ;  -22384.739378949143         26.346234884514331         26.000000000000000         1.0309019528409369E-030   0.31239513484572679     
          54    1041.2189811521512        -23266.860690793965      ;  -22225.641709641815         28.448804598953508         28.000000000000000         2.4198054858600675E-030   0.33729965296751413     
          52    811.79341227857708        -23512.616187888976      ;  -22700.822775610399         22.180302682415455         22.000000000000000         4.8408507767380256E-032   0.26307558396800818     
          54    883.50154382471703        -23432.702248481441      ;  -22549.200704656723         24.139554923720965         24.000000000000000         2.6098465900989879E-031   0.28626921972604674     
          55    964.42349616790659        -23349.163511102521      ;  -22384.740014934614         26.350552659691758         26.000000000000000         8.1628103559281397E-031   0.31244155422716713     
          55    1041.4604820857955        -23267.102571526993      ;  -22225.642089441197         28.455403031171976         28.000000000000000         4.2489561296022391E-031   0.33738130509922726     
          53    811.75268966678141        -23512.575204062236      ;  -22700.822514395455         22.179190034983257         22.000000000000000         6.4942996832470013E-031   0.26305935987295131     
          55    883.57344065303300        -23432.776188933069      ;  -22549.202748280037         24.141519331647704         24.000000000000000         1.0669675668818181E-030   0.28629318146107124     
          56    964.58176891779920        -23349.320243595161      ;  -22384.738474677361         26.354877081947347         26.000000000000000         1.2004535335581684E-030   0.31249330451860324     
          56    1041.7021264326545        -23267.343059958122      ;  -22225.640933525468         28.462005381811633         28.000000000000000         4.6900918363977013E-031   0.33745368843254087     
          54    811.71224754071568        -23512.532453268293      ;  -22700.820205727578         22.178085051149083         22.000000000000000         1.0165806558762178E-030   0.26305055732652977     
          56    883.64596388820371        -23432.847172067854      ;  -22549.201208179649         24.143500854635278         24.000000000000000         7.8620596522025765E-031   0.28631731036074121     
